shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
9.7937,0.2421,0.1467,0.2133,0.1499,0.0,0.1803,1
22.0,0.1766,0.0432,0.229,0.2258,0.4232,0.2319,1
30.4372,0.3232,0.1003,0.6927,0.4953,23.9924,0.3492,1
7.4884,0.0328,0.151,0.1157,0.0571,4.7058,0.0493,0
3.6731,0.0666,0.0263,0.2037,0.2282,1.1216,0.1174,0
1.1278,0.0,0.0963,0.1173,0.1544,5.4311,0.066,0
2.7691,0.0773,0.1518,0.1917,0.1823,4.0719,0.0775,0
28.0,0.2574,0.0511,0.38,0.584,17.5261,0.2,1
11.154,0.0232,0.0833,0.4965,0.38,12.0,0.2,1
6.8856,0.0858,0.1304,0.1113,0.2071,0.0311,0.0736,0
0.0,0.0746,0.1278,0.1588,0.3116,3.0313,0.0,0
11.3581,0.3109,0.1447,0.1411,0.1034,2.904,0.1834,1
8.3574,0.0812,0.1723,0.1963,0.2692,0.745,0.0632,0
22.0,0.1775,0.0764,0.1159,0.2665,3.4285,0.2205,1
9.8984,0.0762,0.0709,0.7362,0.6003,12.0,0.3613,1
30.7911,0.2738,0.0461,0.5355,0.3919,24.9205,0.3238,1
17.9077,0.105,0.1108,0.4711,0.4326,18.1327,0.3907,1
28.0,0.3027,0.0731,0.47,0.6974,23.0507,0.4254,1
6.899,0.1091,0.0812,0.1751,0.1214,1.7525,0.0959,0
5.9861,0.22,0.0653,0.2633,0.2136,2.7991,0.1114,1
22.0,0.2147,0.0877,0.1307,0.2342,7.6015,0.2,1
0.0,0.0375,0.117,0.1082,0.2824,0.3057,0.0,0
3.3052,0.1049,0.1059,0.2006,0.05,3.3139,0.031,0
22.4245,0.1443,0.1687,0.1924,0.2337,1.7315,0.2308,1
2.9808,0.0494,0.1056,0.2245,0.2328,2.3297,0.0823,0
40.8082,0.1,0.1137,0.1469,0.2066,7.6242,0.2,1
9.1827,0.0,0.0895,0.1676,0.05,4.5337,0.0519,0
14.7372,0.3206,0.149,0.1461,0.1927,2.7222,0.2173,1
10.685,0.1408,0.0393,0.4614,0.4687,14.3442,0.2622,1
4.3515,0.1285,0.0451,0.1486,0.1792,2.6542,0.101,0
15.3835,0.22,0.2,0.1516,0.1966,5.308,0.1324,1
8.5503,0.0775,0.0461,0.2386,0.108,0.5878,0.0662,0
7.5846,0.0489,0.1244,0.1072,0.2468,4.5247,0.0587,0
7.3049,0.0053,0.1056,0.1458,0.1431,7.0661,0.0652,0
2.9809,0.0,0.0936,0.2068,0.1084,8.6351,0.0379,0
14.0616,0.0,0.0748,0.5426,0.5546,16.9683,0.2687,1
10.991,0.0683,0.0782,0.1946,0.1841,3.2046,0.0411,0
5.0545,0.0186,0.0,0.058,0.2133,0.0,0.0947,0
0.0,0.0129,0.0434,0.1276,0.1428,0.0,0.0878,0
10.079,0.0377,0.158,0.0929,0.2583,10.0,0.0264,0
10.264,0.0,0.1236,0.1695,0.165,4.8067,0.0347,0
3.9897,0.04,0.0149,0.2464,0.0719,0.7851,0.0799,0
11.3033,0.0515,0.0244,0.1975,0.1746,6.5038,0.0496,0
7.657,0.0588,0.0331,0.1115,0.2625,0.0,0.0156,0
10.509,0.0382,0.1383,0.35,0.2657,4.7748,0.0302,0
4.0373,0.0737,0.0963,0.287,0.1826,6.9935,0.0665,0
0.2851,0.0,0.064,0.07,0.2772,4.3259,0.0312,0
11.7967,0.0547,0.061,0.451,0.4142,20.9248,0.2,1
28.275,0.1821,0.0821,0.0557,0.1676,4.0381,0.3325,1
10.854,0.0578,0.0666,0.2199,0.1742,1.7567,0.0774,0
10.527,0.22,0.096,0.1692,0.192,6.202,0.1608,1
22.0,0.1556,0.078,0.1307,0.2168,9.048,0.2,1
0.771,0.0476,0.0673,0.7981,0.6211,17.8209,0.2217,1
6.1581,0.1202,0.143,0.1768,0.2035,5.2027,0.0277,0
22.0,0.1407,0.0331,0.1217,0.2012,7.277,0.2362,1
0.0,0.0314,0.1084,0.2774,0.254,4.5477,0.0711,0
36.0528,0.2513,0.1551,0.5357,0.4996,12.329,0.4482,1
0.0,0.0176,0.0901,0.2382,0.2736,0.0,0.0,0
5.3647,0.0604,0.0806,0.1351,0.1682,2.8314,0.0756,0
8.6115,0.0766,0.0494,0.134,0.0803,5.1598,0.0447,0
22.7718,0.2701,0.0557,0.1012,0.05,4.0831,0.2278,1
13.0144,0.2542,0.1319,0.0722,0.2063,5.8426,0.2018,1
32.2949,0.2958,0.075,0.6397,0.5262,20.7019,0.4091,1
9.4659,0.299,0.1911,0.1285,0.1869,4.0721,0.1424,1
6.6576,0.0912,0.1598,0.2386,0.1824,4.7608,0.061,0
3.9585,0.1224,0.1248,0.235,0.05,7.0426,0.0429,0
0.0,0.043,0.1304,0.1558,0.1793,4.8525,0.0211,0
10.4793,0.095,0.0528,0.126,0.1753,0.0,0.0775,0
3.7301,0.117,0.1073,0.1947,0.219,7.1036,0.0316,0
22.0,0.1299,0.0865,0.3026,0.1178,7.5821,0.2,1
3.9677,0.0647,0.1018,0.2076,0.181,5.7693,0.0,0
2.7228,0.0,0.0799,0.2313,0.2546,6.1946,0.1239,0
30.9444,0.22,0.0649,0.38,0.7914,20.499,0.4418,1
5.5813,0.0774,0.1357,0.6046,0.4148,25.2834,0.2616,1
20.5012,0.3034,0.1167,0.1339,0.2218,4.3666,0.2666,1
10.568,0.3745,0.1621,0.1158,0.2325,4.3454,0.1071,1
7.5973,0.0,0.0757,0.0765,0.1626,7.345,0.0366,0
9.8376,0.0467,0.0843,0.0812,0.1305,0.9065,0.0445,0
3.5293,0.0778,0.1473,0.2133,0.1679,3.1413,0.0709,0
35.8657,0.2819,0.0494,0.6407,0.5814,19.3322,0.4271,1
28.6748,0.1457,0.0977,0.2751,0.1024,1.6351,0.2194,1
8.5578,0.1235,0.1604,0.5035,0.6138,17.4242,0.2413,1
28.0,0.4274,0.1214,0.4704,0.6912,18.0153,0.4429,1
3.0348,0.0859,0.0901,0.4725,0.6304,19.3238,0.4119,1
4.0589,0.0508,0.1178,0.2163,0.1275,1.7389,0.0577,0
4.7301,0.0343,0.0473,0.2136,0.1533,3.8358,0.0752,0
0.3513,0.0032,0.0615,0.1647,0.2374,1.1598,0.081,0
28.0,0.22,0.1342,0.3805,0.38,16.5355,0.3472,1
6.397,0.0319,0.0147,0.208,0.1999,0.5543,0.0368,0
5.3398,0.0071,0.0273,0.137,0.2322,0.8838,0.0779,0
28.0,0.22,0.0766,0.4836,0.6308,15.1924,0.3246,1
5.1421,0.0918,0.0749,0.05,0.191,4.659,0.0979,0
13.1251,0.0704,0.1087,0.3999,0.7395,22.1416,0.2106,1
25.6853,0.1401,0.1187,0.1718,0.05,1.976,0.3498,1
8.5344,0.0842,0.0913,0.1236,0.05,0.0645,0.0922,0
5.2257,0.0479,0.0695,0.1382,0.2132,5.209,0.0573,0
2.2951,0.0633,0.0337,0.3472,0.1809,1.2148,0.0983,0
5.9466,0.0,0.1488,0.2919,0.2886,2.2798,0.0,0
22.0,0.1353,0.0893,0.1606,0.2,0.5144,0.2,1
0.1602,0.0202,0.0857,0.1206,0.1549,8.1944,0.1166,0
10.6959,0.1163,0.1284,0.38,0.7364,12.7842,0.2402,1
25.9203,0.1447,0.0678,0.1801,0.1653,6.7118,0.2,1
5.112,0.0346,0.1058,0.05,0.2107,2.8293,0.1225,0
36.7039,0.1598,0.1495,0.2357,0.2149,2.9126,0.2281,1
15.9028,0.1143,0.1793,0.4838,0.5333,16.0465,0.2,1
28.0,0.3185,0.107,0.5869,0.5039,12.0,0.2,1
0.5661,0.22,0.0827,0.189,0.2069,5.8943,0.1547,1
22.0,0.1789,0.1294,0.1472,0.2229,4.5383,0.2514,1
5.9765,0.0854,0.0807,0.1617,0.2889,3.3662,0.0,0
5.1995,0.043,0.1105,0.2358,0.2347,7.4074,0.1009,0
10.231,0.2901,0.0855,0.2533,0.3419,5.9377,0.0976,1
3.1529,0.1031,0.0729,0.4047,0.5303,12.0835,0.2,1
30.6162,0.1,0.0,0.2024,0.0609,0.2275,0.3143,1
6.9337,0.0,0.0374,0.1278,0.1727,0.0,0.0912,0
24.4145,0.1484,0.1471,0.1623,0.1931,5.5192,0.3378,1
10.0532,0.0214,0.1228,0.1024,0.1332,1.4379,0.0116,0
1.7687,0.0449,0.0766,0.1124,0.2426,1.9766,0.0306,0
12.0,0.082,0.0488,0.2004,0.1645,3.2943,0.0971,0
6.4289,0.0,0.0193,0.1061,0.1903,0.0,0.1008,0
37.9332,0.3033,0.1021,0.38,0.4916,18.645,0.3877,1
2.5915,0.0063,0.1211,0.2507,0.2617,2.1102,0.0061,0
10.4037,0.0813,0.078,0.5955,0.38,12.5148,0.2,1
6.4236,0.1172,0.1422,0.6155,0.6467,14.6608,0.2209,1
11.1235,0.1125,0.055,0.3129,0.2608,0.8145,0.0225,0
1.0812,0.0337,0.0747,0.2283,0.1143,3.0456,0.0479,0
3.9797,0.2279,0.1776,0.181,0.2106,1.6027,0.0657,1
9.0207,0.013,0.062,0.1363,0.1302,5.32,0.0854,0
6.9737,0.0007,0.0901,0.2302,0.172,1.2832,0.0547,0
3.0251,0.0529,0.0764,0.1101,0.1378,2.6134,0.0065,0
8.2664,0.1057,0.1262,0.5025,0.5907,12.0,0.2833,1
7.3866,0.0513,0.0974,0.239,0.1926,3.3086,0.0718,0
5.6462,0.0681,0.0759,0.2772,0.2278,3.0193,0.0344,0
36.2061,0.3672,0.1298,0.6146,0.521,18.0768,0.3171,1
2.819,0.0924,0.079,0.223,0.1016,0.0,0.0244,0
5.5261,0.0474,0.1923,0.1445,0.1743,0.0,0.0074,0
28.0,0.22,0.0935,0.5231,0.5857,19.0126,0.2753,1
4.116,0.0402,0.1266,0.1104,0.138,6.6696,0.0127,0
7.8767,0.0486,0.1727,0.1645,0.126,0.0,0.1117,0
3.3579,0.0352,0.0446,0.1793,0.2366,1.6271,0.0781,0
10.6507,0.0814,0.1011,0.4,0.38,12.0,0.2,1
3.9789,0.3596,0.0544,0.207,0.2433,0.0,0.1594,1
31.7244,0.3045,0.0732,0.38,0.38,22.8401,0.2609,1
0.0,0.0396,0.1202,0.0618,0.1882,6.3261,0.0755,0
4.4451,0.0377,0.1839,0.138,0.2335,6.1797,0.0758,0
11.5172,0.0712,0.1885,0.5473,0.6489,12.0,0.3549,1
15.2262,0.4047,0.068,0.2243,0.0955,3.4637,0.2609,1
3.2149,0.047,0.1459,0.1558,0.273,9.5917,0.0319,0
13.9674,0.3515,0.011,0.1985,0.1791,6.1417,0.0885,1
8.2168,0.0729,0.0578,0.35,0.1223,1.7148,0.0,0
23.6148,0.1,0.0899,0.2404,0.2576,9.2698,0.252,1
0.1724,0.0564,0.0561,0.1033,0.0855,3.624,0.0372,0
28.0,0.3849,0.0836,0.6974,0.4568,16.9816,0.3367,1
3.4587,0.0982,0.0431,0.4821,0.4318,16.5322,0.2,1
22.0,0.1644,0.088,0.3474,0.2712,7.5932,0.2,1
5.731,0.0705,0.0863,0.1952,0.2404,1.9214,0.0513,0
9.3417,0.1039,0.12,0.7003,0.4946,14.0366,0.206,1
5.9246,0.22,0.0982,0.2601,0.0827,6.4968,0.1967,1
28.0,0.3118,0.1789,0.6586,0.5034,16.9185,0.3896,1
0.0,0.1081,0.1579,0.1786,0.2502,0.0,0.014,0
22.0,0.1413,0.1276,0.1559,0.2567,2.624,0.2,1
7.2356,0.0534,0.1383,0.1142,0.1466,2.2907,0.078,0
7.6121,0.3272,0.1026,0.1177,0.161,0.3815,0.0,1
9.5445,0.2451,0.0961,0.2316,0.061,3.5035,0.2006,1
2.2776,0.1336,0.1029,0.3061,0.2344,5.803,0.1094,0
3.1108,0.0,0.052,0.222,0.1069,2.3836,0.0315,0
0.0,0.0755,0.1797,0.2379,0.0537,2.4698,0.0723,0
22.0,0.2084,0.1112,0.1978,0.2433,11.0,0.221,1
22.0,0.1875,0.0916,0.2912,0.1236,2.6836,0.275,1
10.0868,0.0767,0.1469,0.1794,0.1382,7.1573,0.0,0
5.3829,0.0409,0.0606,0.2971,0.2563,0.4646,0.0906,0
4.3267,0.0428,0.1156,0.1839,0.1655,6.7627,0.0506,0
5.4049,0.0252,0.1083,0.1537,0.2833,1.857,0.0654,0
22.2868,0.1093,0.0327,0.2452,0.1575,6.5322,0.2,1
28.702,0.3837,0.0339,0.4365,0.4184,28.106,0.4974,1
6.7964,0.0534,0.1057,0.1044,0.1772,3.4244,0.0269,0
11.9554,0.3046,0.1138,0.2393,0.2102,5.1319,0.1566,1
8.6877,0.0495,0.0821,0.0762,0.2056,0.437,0.0635,0
31.2897,0.1673,0.1192,0.2865,0.3372,8.5106,0.2415,1
3.3699,0.0423,0.153,0.254,0.2113,9.0121,0.0,0
10.1955,0.14,0.1098,0.38,0.5741,12.0,0.2812,1
12.0,0.0533,0.0375,0.35,0.1384,3.4835,0.0579,0
0.4686,0.0102,0.1076,0.2561,0.1531,6.0762,0.0389,0
0.3309,0.0402,0.1105,0.0577,0.1823,3.5043,0.0394,0
7.3201,0.0899,0.0457,0.0875,0.3035,6.538,0.0373,0
29.9327,0.22,0.14,0.38,0.5066,22.1742,0.3225,1
36.1722,0.22,0.1566,0.6789,0.38,29.6941,0.2243,1
37.6102,0.2934,0.107,0.6678,0.536,15.2749,0.2,1
22.0,0.1592,0.0972,0.1672,0.2347,0.6809,0.2,1
8.3281,0.044,0.0803,0.7911,0.681,14.2585,0.2918,1
6.3163,0.0862,0.1407,0.38,0.5359,14.4024,0.2986,1
22.4424,0.1,0.1511,0.1801,0.1702,3.7482,0.2705,1
3.0558,0.0747,0.1197,0.2063,0.1272,1.6082,0.0437,0
10.11,0.2816,0.0949,0.1948,0.1499,7.7899,0.1108,1
7.2705,0.0,0.1401,0.2362,0.1423,5.2395,0.0189,0
1.3696,0.0489,0.1326,0.2298,0.2498,3.8175,0.0997,0
12.0687,0.0799,0.1146,0.5416,0.6028,18.4647,0.3432,1
22.0,0.1698,0.0748,0.0735,0.2459,6.954,0.2316,1
4.4853,0.0645,0.0463,0.1865,0.1859,0.9384,0.0425,0
7.6439,0.0422,0.119,0.1442,0.1307,6.3621,0.0,0
0.2159,0.0257,0.0624,0.1155,0.117,1.7514,0.0812,0
5.6927,0.0631,0.0768,0.0737,0.2083,3.5793,0.0517,0
50.1577,0.3057,0.1571,0.7303,0.6989,12.0,0.4162,1
35.809,0.2609,0.0915,0.5537,0.3808,16.4173,0.2995,1
22.0,0.1558,0.1159,0.238,0.167,9.0341,0.2,1
29.4994,0.2595,0.1558,0.2178,0.2425,3.7998,0.2798,1
7.023,0.3007,0.0955,0.1233,0.0906,2.6629,0.012,1
4.9352,0.1057,0.1031,0.241,0.3302,0.0,0.0764,0
28.0,0.4082,0.052,0.6096,0.7373,21.0656,0.4271,1
9.8657,0.1196,0.1198,0.1953,0.1957,3.2122,0.0273,0
22.0,0.1924,0.0936,0.2048,0.2304,2.6588,0.2044,1
5.3031,0.083,0.0787,0.231,0.1789,0.299,0.0644,0
12.4482,0.0767,0.0647,0.4579,0.7066,23.463,0.2,1
12.5291,0.0588,0.0573,0.6441,0.4261,24.0056,0.3079,1
17.9013,0.0183,0.0298,0.5879,0.5865,19.962,0.4292,1
9.7365,0.0351,0.127,0.5426,0.6341,21.1988,0.2171,1
4.4855,0.1037,0.1168,0.1639,0.1764,5.267,0.0535,0
28.0,0.297,0.1824,0.4564,0.5602,12.0,0.2631,1
6.5986,0.0596,0.0904,0.1606,0.3064,3.0585,0.0086,0
32.0922,0.1034,0.0634,0.0803,0.1168,0.0,0.3841,1
10.6707,0.2263,0.0773,0.237,0.0722,5.0383,0.1788,1
8.6734,0.0,0.0805,0.1641,0.2743,1.4992,0.0161,0
7.5467,0.0483,0.0955,0.1272,0.0778,7.8397,0.0,0
30.9955,0.4074,0.0601,0.5856,0.6714,22.6968,0.4746,1
11.2919,0.0388,0.0169,0.171,0.2338,4.3386,0.0,0
28.8291,0.2296,0.1225,0.2051,0.2269,3.6958,0.2,1
5.8129,0.0359,0.085,0.2236,0.119,4.207,0.073,0
40.2839,0.22,0.1363,0.4344,0.3926,12.9826,0.3067,1
6.1847,0.05,0.185,0.1104,0.1598,1.2566,0.1087,0
9.1882,0.0,0.1129,0.2483,0.2464,2.0224,0.071,0
0.0704,0.0,0.0665,0.234,0.082,0.9963,0.0503,0
2.4856,0.07,0.1319,0.24,0.0896,0.0803,0.0768,0
4.4151,0.0131,0.1557,0.1968,0.1296,5.3132,0.0323,0
1.2146,0.0706,0.1266,0.1849,0.0815,2.1198,0.0978,0
3.5266,0.0577,0.048,0.1503,0.2781,0.5212,0.0366,0
9.815,0.0413,0.1655,0.1408,0.2077,1.0739,0.0801,0
8.6773,0.1082,0.0584,0.1692,0.2281,6.9612,0.0051,0
4.1637,0.0192,0.1685,0.1806,0.1267,2.7161,0.0892,0
3.5059,0.0737,0.1298,0.2118,0.1266,7.5814,0.0223,0
4.7335,0.1444,0.1251,0.4913,0.4533,12.0,0.2287,1
28.0658,0.1354,0.1014,0.2476,0.3091,2.7998,0.2005,1
12.0,0.072,0.0606,0.2246,0.2411,3.5946,0.0,0
5.5121,0.22,0.0284,0.1104,0.2146,2.9503,0.1852,1
1.5301,0.0137,0.0976,0.1677,0.2281,0.2783,0.0514,0
32.4047,0.2437,0.1157,0.6696,0.6551,14.1963,0.4152,1
4.8785,0.062,0.0922,0.2602,0.2376,3.407,0.1145,0
0.0,0.0542,0.0714,0.1729,0.0603,3.5321,0.0174,0
29.0359,0.2728,0.0763,0.5551,0.4244,20.7326,0.3796,1
14.1775,0.3019,0.1105,0.1383,0.1595,0.7838,0.0973,1
3.7776,0.0656,0.0721,0.2516,0.267,1.4546,0.0,0
22.0,0.1175,0.1068,0.2183,0.3145,9.7607,0.2567,1
0.2944,0.0382,0.0919,0.1423,0.211,2.462,0.0092,0
7.6318,0.0959,0.1662,0.1726,0.1559,3.9849,0.1051,0
5.0488,0.035,0.1003,0.1896,0.0911,3.4552,0.0743,0
29.2124,0.35,0.068,0.6257,0.4596,28.6903,0.314,1
28.0,0.3383,0.0814,0.5385,0.6652,23.9759,0.3569,1
28.0,0.3308,0.138,0.44,0.6578,19.5661,0.2,1
0.0,0.0271,0.1107,0.1835,0.1524,2.6939,0.0,0
2.2945,0.0336,0.1052,0.1435,0.1501,4.8127,0.0648,0
3.4598,0.0549,0.1093,0.2521,0.2477,4.7346,0.1215,0
3.3878,0.0101,0.1464,0.173,0.1801,3.0297,0.1011,0
0.0,0.0224,0.0811,0.2515,0.2474,0.5723,0.0577,0
3.1884,0.0356,0.138,0.35,0.2186,0.0,0.1258,0
8.4039,0.0514,0.0696,0.2289,0.0982,2.0286,0.0415,0
12.0,0.0549,0.0278,0.05,0.0583,0.9985,0.0708,0
6.0592,0.1061,0.0648,0.2029,0.1816,2.1512,0.0689,0
4.1805,0.0432,0.1223,0.165,0.165,1.3317,0.0438,0
27.0007,0.2027,0.0817,0.185,0.216,9.4355,0.2226,1
14.9882,0.0724,0.081,0.4473,0.7712,13.1559,0.2,1
10.5478,0.1207,0.0805,0.4099,0.38,12.0,0.2,1
3.5016,0.0899,0.0197,0.1935,0.3242,0.5326,0.0069,0
1.5058,0.052,0.1152,0.1239,0.0561,0.0,0.0967,0
1.0483,0.0357,0.0843,0.1488,0.1988,3.7429,0.0,0
22.0,0.2095,0.0944,0.2419,0.1697,1.511,0.2,1
3.5606,0.0791,0.0786,0.4905,0.5506,19.7555,0.3576,1
13.9525,0.0819,0.0859,0.5223,0.6141,23.9186,0.2335,1
6.3488,0.2774,0.0823,0.1923,0.1601,10.6197,0.0999,1
10.5808,0.0506,0.0794,0.2813,0.2756,3.6173,0.0,0
7.9029,0.0253,0.0492,0.1941,0.1911,0.0,0.0662,0
6.1343,0.046,0.0451,0.2775,0.2764,3.8553,0.0669,0
9.1616,0.0,0.0557,0.2614,0.0592,4.9262,0.0243,0
11.5213,0.3611,0.1161,0.1981,0.1777,3.3591,0.066,1
26.2325,0.209,0.1009,0.1423,0.1711,0.8405,0.2522,1
2.3127,0.0357,0.0431,0.2635,0.1876,4.7812,0.0358,0
6.2774,0.0767,0.0851,0.05,0.1497,0.5549,0.0549,0
9.845,0.0839,0.0881,0.2286,0.3129,0.545,0.1108,0
10.814,0.0804,0.0753,0.7011,0.5765,19.3631,0.2,1
4.9392,0.3409,0.0948,0.2655,0.1929,0.0,0.1442,1
2.6163,0.1446,0.0559,0.2067,0.1764,6.8439,0.0781,0
9.3324,0.0382,0.0838,0.2223,0.0796,1.7858,0.0756,0
4.2518,0.0191,0.0444,0.7158,0.38,18.428,0.2619,1
8.2521,0.0,0.1051,0.5399,0.38,12.0,0.3878,1
0.0569,0.1242,0.1221,0.1172,0.2475,4.6751,0.0766,0
0.7226,0.0,0.1241,0.2528,0.1811,3.1347,0.0188,0
0.727,0.0,0.1179,0.1354,0.1849,0.3107,0.0658,0
28.6409,0.2923,0.0809,0.5642,0.5306,20.5807,0.263,1
2.3286,0.0,0.0767,0.3394,0.2584,0.0,0.0131,0
10.517,0.1173,0.1101,0.6331,0.6082,12.0,0.2,1
8.7577,0.0919,0.1742,0.1824,0.198,3.7182,0.0088,0
22.0,0.2463,0.0535,0.2055,0.1771,4.6593,0.2307,1
10.1343,0.22,0.1282,0.1572,0.3027,6.3656,0.1119,1
3.6541,0.0296,0.0675,0.1319,0.2287,0.0,0.0907,0
22.0,0.2333,0.1244,0.1615,0.2531,6.0443,0.2,1
35.6253,0.2631,0.1,0.5839,0.6285,15.2318,0.4266,1
3.8292,0.0595,0.1309,0.16,0.2148,0.9753,0.0195,0
6.9593,0.0314,0.1186,0.2933,0.2279,0.4898,0.0,0
4.1221,0.1003,0.135,0.1169,0.2626,4.7112,0.0577,0
8.2069,0.164,0.1487,0.5239,0.6194,14.8431,0.2247,1
6.0258,0.0635,0.0585,0.2292,0.2307,5.709,0.0382,0
22.0,0.1426,0.0925,0.1124,0.2286,4.3008,0.2876,1
3.2107,0.0719,0.0621,0.1321,0.05,5.2131,0.0228,0
28.0,0.2632,0.0565,0.5238,0.9823,21.6275,0.3243,1
0.0,0.0264,0.0981,0.35,0.1224,2.1406,0.0855,0
3.7697,0.087,0.1362,0.2002,0.2702,2.0938,0.0348,0
33.1656,0.4884,0.0862,0.6747,0.6395,16.8944,0.4828,1
26.4486,0.2498,0.1474,0.2056,0.1109,2.1038,0.2655,1
24.5761,0.1632,0.1074,0.2553,0.3279,5.3883,0.3879,1
11.1591,0.4178,0.1232,0.2554,0.2376,1.3529,0.1672,1
3.018,0.1012,0.1527,0.1287,0.2849,4.23,0.0174,0
28.0,0.3379,0.0817,0.38,0.5133,20.5522,0.376,1
17.4205,0.22,0.0966,0.1639,0.2134,1.1336,0.1667,1
7.7503,0.0258,0.1545,0.3172,0.0879,2.1956,0.0322,0
34.7854,0.3068,0.0932,0.5456,0.5509,18.5467,0.3433,1
3.4372,0.0735,0.0836,0.1742,0.2558,4.0242,0.0124,0
7.4541,0.0659,0.1002,0.1962,0.2747,1.4598,0.0,0
4.1349,0.0303,0.021,0.1535,0.2462,2.7171,0.0765,0
4.3528,0.0695,0.0911,0.2448,0.1223,3.1991,0.0,0
2.2917,0.014,0.0688,0.1079,0.1233,2.9042,0.0,0
7.1898,0.0661,0.1391,0.1638,0.2475,4.332,0.0462,0
3.0394,0.0476,0.0625,0.176,0.0791,1.3003,0.0839,0
8.1793,0.0735,0.1365,0.5363,0.38,20.2473,0.2445,1
28.0,0.278,0.0163,0.6272,0.715,15.3287,0.2309,1
7.7009,0.0094,0.13,0.1068,0.2875,1.997,0.0556,0
33.852,0.3004,0.1137,0.4709,0.4444,12.0,0.466,1
28.0,0.2539,0.0875,0.6896,0.7204,18.1321,0.2,1
9.0006,0.0,0.0819,0.5556,0.5481,20.1244,0.2,1
6.2128,0.0406,0.1422,0.1101,0.05,0.0,0.0359,0
4.7372,0.1084,0.1545,0.6093,0.38,14.4958,0.2391,1
10.6049,0.3149,0.0888,0.1761,0.1965,2.4666,0.2335,1
1.4484,0.0723,0.1279,0.0774,0.135,5.2121,0.0706,0
1.4551,0.1105,0.0392,0.1508,0.3325,7.4573,0.0,0
39.7563,0.3194,0.0264,0.598,0.5386,16.6288,0.6014,1
7.0198,0.05,0.1275,0.05,0.0694,1.4269,0.0769,0
5.6933,0.1013,0.1064,0.1671,0.1722,4.0899,0.1022,0
28.0,0.323,0.107,0.5706,0.5539,12.0848,0.3793,1
35.8835,0.2973,0.1553,0.5078,0.4397,12.5903,0.3311,1
24.135,0.1269,0.0878,0.3265,0.2011,7.3182,0.2,1
6.567,0.0689,0.1075,0.1658,0.1868,6.9738,0.067,0
13.7283,0.1365,0.122,0.735,0.427,17.6631,0.2,1
7.3853,0.1061,0.1085,0.2331,0.2901,3.9432,0.065,0
8.8113,0.0934,0.0605,0.05,0.1571,0.0,0.0572,0
12.261,0.3104,0.1905,0.2479,0.2614,7.0818,0.1681,1
31.3368,0.2197,0.0621,0.1652,0.2451,0.2443,0.2,1
11.5171,0.0417,0.1004,0.4401,0.4188,12.7094,0.3847,1
28.0,0.3348,0.1178,0.7293,0.5248,24.8507,0.3088,1
7.4858,0.0604,0.0648,0.4992,0.38,22.1524,0.221,1
15.0621,0.2364,0.0794,0.1119,0.1727,6.3408,0.215,1
23.4686,0.2685,0.1171,0.2084,0.256,0.0,0.3093,1
8.0928,0.0673,0.0834,0.063,0.1411,7.8157,0.0548,0
2.9846,0.0954,0.0913,0.2817,0.1336,5.832,0.0462,0
4.7125,0.0773,0.0768,0.2483,0.1101,0.2468,0.0602,0
28.0,0.2813,0.1482,0.6183,0.4674,15.9281,0.2421,1
0.4672,0.0,0.1183,0.1339,0.1771,3.8658,0.0404,0
28.0,0.2485,0.0687,0.554,0.5401,15.3822,0.2911,1
2.0763,0.0263,0.113,0.2189,0.102,4.3083,0.0975,0
8.4362,0.0569,0.074,0.2765,0.1202,3.1708,0.0701,0
8.2474,0.1239,0.1244,0.1175,0.0566,4.0839,0.0422,0
28.1349,0.2213,0.1169,0.8234,0.4626,27.5401,0.4057,1
22.0,0.1,0.1005,0.2187,0.36,4.3994,0.3088,1
35.0923,0.3347,0.1099,0.4862,0.7619,19.1245,0.4173,1
2.6617,0.0574,0.0831,0.2007,0.1337,0.9602,0.1263,0
38.083,0.4356,0.1491,0.597,0.5868,21.9922,0.3842,1
22.0,0.2454,0.1548,0.165,0.2779,6.6019,0.2,1
1.5886,0.1027,0.0757,0.2837,0.19,6.4307,0.0283,0
27.5289,0.2737,0.1977,0.2086,0.3037,1.574,0.2917,1
6.1995,0.0268,0.0963,0.136,0.1866,5.5183,0.0657,0
28.0,0.4015,0.1111,0.6572,0.4646,20.2044,0.2511,1
5.7833,0.0,0.1097,0.05,0.1287,0.6793,0.0,0
22.0,0.3073,0.1808,0.184,0.126,4.4845,0.1288,1
9.3891,0.3967,0.1553,0.1875,0.2158,2.7872,0.2033,1
13.2884,0.3715,0.044,0.191,0.2921,2.5966,0.1691,1
5.0179,0.0508,0.0948,0.2095,0.1963,5.4857,0.0543,0
28.0,0.2456,0.0743,0.4902,0.5108,17.6734,0.317,1
10.9603,0.0574,0.1527,0.5625,0.4971,20.5393,0.2008,1
8.6136,0.0,0.1423,0.1515,0.2011,1.1878,0.0,0
2.192,0.018,0.1428,0.2718,0.2045,0.8772,0.1051,0
2.7203,0.0041,0.0695,0.2384,0.2852,2.632,0.0579,0
0.4611,0.0424,0.1272,0.0719,0.2352,3.8685,0.0267,0
22.0,0.2353,0.0985,0.2327,0.1782,3.3417,0.2,1
3.3922,0.0297,0.0722,0.1788,0.2802,0.0,0.0663,0
4.5597,0.0946,0.1306,0.179,0.2819,0.6338,0.1461,0
